avatar,certification,description,fans_count,follows_count,gender,id,level,local,name,person_url,weibos_count
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007qlbpxly8fwo5iznn55j3050050q31.jpg,,遇顺境，处之淡然，遇逆境，处之泰然。,111,257,女,6802163315,9,广西,满身肌肉_显示器6808,https://m.weibo.cn/u/6802163315?uid=6802163315&luicode=10000011&lfid=1005056802163315,120
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007pHYmUly8fwjoeq6eaqj3050050q2w.jpg,,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,110,195,男,6792818388,8,青海,人均真伟大蓉2018,https://m.weibo.cn/u/6792818388?uid=6792818388&luicode=10000011&lfid=1005056792818388,99
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007pM770ly8fwjooww45nj30500503ym.jpg,,一个能从别人的观念来看事情，能了解别人心灵活动的人永远不必为自己的前途担心。,114,200,女,6793805310,9,福建,lady地之墨,https://m.weibo.cn/u/6793805310?uid=6793805310&luicode=10000011&lfid=1005056793805310,99
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007tmVCrly8fx6qdvwfjpj3050050weq.jpg,,道德是真理之花。,111,215,男,6846908275,9,甘肃,怕老婆_勺子7560,https://m.weibo.cn/u/6846908275?uid=6846908275&luicode=10000011&lfid=1005056846908275,105
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007s3u2Sly8fwzrjjg1rkj3050050q2w.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识思想幻想就在其中。,234,164,女,6827497714,8,上海,窦莺7298,https://m.weibo.cn/u/6827497714?uid=6827497714&luicode=10000011&lfid=1005056827497714,81
https://tvax3.sinaimg.cn/crop.10.0.646.646.180/007qwIlply1fypsqbbjzsj30ii0hydj1.jpg,,,187,905,女,6804911519,6,广东,微薄推广引流_sqf老师,https://m.weibo.cn/u/6804911519?uid=6804911519&luicode=10000011&lfid=1005056804911519,15
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007rjtg1ly8fwuxt8nvd2j3050050q33.jpg,,青年人，我们要鼓足勇气！不论现在有人要怎样与我们为难，我们的前途一定美好。,241,195,女,6816531597,8,新疆,宏伟公寓雅6816531597,https://m.weibo.cn/u/6816531597?uid=6816531597&luicode=10000011&lfid=1005056816531597,101
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007r4N2ily8fwsg66mt4kj3050050jri.jpg,,最高贵的复仇是宽容。,98,181,女,6813032706,8,浙江,爱健身_火车7592,https://m.weibo.cn/u/6813032706?uid=6813032706&luicode=10000011&lfid=1005056813032706,86
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007tlPftly8fx6pmcisl5j3050050dfv.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,103,225,男,6846645459,9,山东,如后爱吐槽6846645459,https://m.weibo.cn/u/6846645459?uid=6846645459&luicode=10000011&lfid=1005056846645459,108
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007pwZzhly8fwhy78bnqyj30500503yh.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,117,191,女,6790201391,8,上海,正义的分六玲2002,https://m.weibo.cn/u/6790201391?uid=6790201391&luicode=10000011&lfid=1005056790201391,92
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007riVQfly8fwut2hpgxfj3050050747.jpg,,人生下来不是为了抱着锁链，而是为了展开双翼。,111,233,女,6816403147,9,广东,容之群7acb,https://m.weibo.cn/u/6816403147?uid=6816403147&luicode=10000011&lfid=1005056816403147,110
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007qvdLHly8fwonc0j6j7j3050050t8q.jpg,,人生下来不是为了抱着锁链，而是为了展开双翼。,283,212,女,6804555657,9,北京,寂寞的熊猫12fb,https://m.weibo.cn/u/6804555657?uid=6804555657&luicode=10000011&lfid=1005056804555657,103
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007sKjLVly8fx50d8h8gxj30500503ym.jpg,,在许多问题上我的说法跟前人大不相同，但是我的知识得归功于他们，也得归功于那些最先为这门学说开辟道路的人。－－哥白尼,110,167,男,6837706327,7,黑龙江,睡不着的风衣3911,https://m.weibo.cn/u/6837706327?uid=6837706327&luicode=10000011&lfid=1005056837706327,83
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007g6IM4ly8fuhkje8zpgj3050050weg.jpg,,穷且益坚，不坠青云之志。--王勃,106,243,女,6650953284,9,四川,班位coolgirl妹,https://m.weibo.cn/u/6650953284?uid=6650953284&luicode=10000011&lfid=1005056650953284,112
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007rJSNKly8fwynf9azloj3050050q2v.jpg,,我不如起个磨刀石的作用，能使钢刀锋利，虽然它自己切不动什么。－－贺拉斯,243,216,女,6822826316,9,湖北,酷酷的创口贴1460,https://m.weibo.cn/u/6822826316?uid=6822826316&luicode=10000011&lfid=1005056822826316,104
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007sOMy8ly8fx4hzmvm3cj3050050glo.jpg,,哪里有思想，哪里就有威力。,235,180,女,6838770260,8,广西,玩足球的蚂蚁6956,https://m.weibo.cn/u/6838770260?uid=6838770260&luicode=10000011&lfid=1005056838770260,84
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007r4aTyly8fwtj6i3qxqj30500500sv.jpg,,应该相信，自己是生活的战胜者。,224,162,女,6812886092,8,上海,冷冷的热水瓶3c6b,https://m.weibo.cn/u/6812886092?uid=6812886092&luicode=10000011&lfid=1005056812886092,84
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007qcYrgly8fwn4a86jclj3050050dfz.jpg,,人生是花，而爱是花蜜。,112,246,男,6800206826,9,黑龙江,盖霞7d50,https://m.weibo.cn/u/6800206826?uid=6800206826&luicode=10000011&lfid=1005056800206826,117
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007q1kb3ly8fwm0qy3yegj305005074b.jpg,,沉思就是劳动，思考就是行动。,110,282,男,6797430453,10,四川,鼻子大的桔子2daa,https://m.weibo.cn/u/6797430453?uid=6797430453&luicode=10000011&lfid=1005056797430453,123
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007qkayIly8fwnvntr6wmj305005074e.jpg,,不思，故有惑；不求，故无得；不问，故不知。,83,158,女,6801921712,8,山西,雷君蓓3a13,https://m.weibo.cn/u/6801921712?uid=6801921712&luicode=10000011&lfid=1005056801921712,80
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007pzcwGly8fwiiy61j17j3050050t8s.jpg,,人生伟业的建立，不在能知，乃在能行。,117,210,男,6790727858,9,内蒙古,善良的苦咖啡7138,https://m.weibo.cn/u/6790727858?uid=6790727858&luicode=10000011&lfid=1005056790727858,98
https://tvax4.sinaimg.cn/crop.0.0.200.200.180/007cefYxly8fx53kukxqvj305k05kmxd.jpg,,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,161,342,女,6593643861,10,其他,南阳老区滢,https://m.weibo.cn/u/6593643861?uid=6593643861&luicode=10000011&lfid=1005056593643861,154
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007quIr5ly8fwojb4viiej30500500st.jpg,,沉思就是劳动，思考就是行动。,109,231,女,6804435215,9,宁夏,肖墨静1569,https://m.weibo.cn/u/6804435215?uid=6804435215&luicode=10000011&lfid=1005056804435215,107
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007s1KAhly8fx0jtbhbbkj3050050dfu.jpg,,一燕不能成春。－－克雷洛夫,106,267,男,6827084633,10,湖南,依尔觉罗香36e0,https://m.weibo.cn/u/6827084633?uid=6827084633&luicode=10000011&lfid=1005056827084633,121
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007qkSmtly8fwo33ob7ahj305005074e.jpg,,青年人，我们要鼓足勇气！不论现在有人要怎样与我们为难，我们的前途一定美好。,115,276,女,6802090089,10,浙江,体贴的海龟f3e0,https://m.weibo.cn/u/6802090089?uid=6802090089&luicode=10000011&lfid=1005056802090089,124
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007pykkily8fwiagjuyzcj3050050jrg.jpg,,落红不是无情物，化作春泥更护花。－－龚自珍,134,243,男,6790519514,9,福建,才女是点娅,https://m.weibo.cn/u/6790519514?uid=6790519514&luicode=10000011&lfid=1005056790519514,116
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007oxVDWly8fwzsmv4gmbj30500503yk.jpg,,谁虚度年华，青春就要裉色，生命就会抛弃他们。,109,292,男,6775648296,10,甘肃,申屠士5880,https://m.weibo.cn/u/6775648296?uid=6775648296&luicode=10000011&lfid=1005056775648296,127
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007rSu6hly8fwzimx9jacj30500500st.jpg,,精神象乳汁一样可以养育人，智慧便是一只乳房。,225,254,男,6824876317,10,海南,艰难险阻幸福莺,https://m.weibo.cn/u/6824876317?uid=6824876317&luicode=10000011&lfid=1005056824876317,126
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007suiNely8fx2ubb3memj3050050gln.jpg,,灰心生失望，失望生动摇，动摇生失败。,118,213,女,6833889316,9,海南,读研_苦咖啡1285,https://m.weibo.cn/u/6833889316?uid=6833889316&luicode=10000011&lfid=1005056833889316,101
https://tvax3.sinaimg.cn/crop.0.108.650.650.180/007cgeh2ly8fxawcdy188j30i20o2773.jpg,,丧失人格的诗人比没有诗才而硬要写诗的人更可鄙，更低劣，更有罪。,148,308,女,6594113976,10,其他,农民静201807,https://m.weibo.cn/u/6594113976?uid=6594113976&luicode=10000011&lfid=1005056594113976,155
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007l3s6rly8fvms7tvmeej30500503ys.jpg,,,73,91,女,6724055895,6,安徽,看好世界舒20999,https://m.weibo.cn/u/6724055895?uid=6724055895&luicode=10000011&lfid=1005056724055895,47
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007ozYMGly8fx38wgrxk5j3050050glr.jpg,,社会犹如一条船，每个人都要有掌舵的准备。,242,182,男,6776137026,8,新疆,潇洒的板栗1f72,https://m.weibo.cn/u/6776137026?uid=6776137026&luicode=10000011&lfid=1005056776137026,93
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007fereHly8fy0ghoyxl0j30500503yj.jpg,,如果说我看得远，那是因为我站在巨人们的肩上。－－牛顿,151,172,女,6638016155,8,其他,大美妞示国霞,https://m.weibo.cn/u/6638016155?uid=6638016155&luicode=10000011&lfid=1005056638016155,102
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007iX44nly8fxynmlw7klj30500500so.jpg,,不因幸运而固步自封，不因厄运而一蹶不振。真正的强者，善于从顺境中找到阴影，从逆境中找到光亮，时时校准自己前进的目标。--易卜生,227,208,男,6692980871,8,甘肃,那们的小屋婕,https://m.weibo.cn/u/6692980871?uid=6692980871&luicode=10000011&lfid=1005056692980871,135
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007gdo6Qly8fw6u98pvy9j3050050jrl.jpg,,一个人要帮助弱者，应当自己成为强者，而不是和他们一样变成弱者。－－罗曼���罗兰,221,207,女,6652542144,8,陕西,买醉_春卷,https://m.weibo.cn/u/6652542144?uid=6652542144&luicode=10000011&lfid=1005056652542144,115
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007jlA6tly8fxpsglfv57j3050050glv.jpg,,我不如起个磨刀石的作用，能使钢刀锋利，虽然它自己切不动什么。－－贺拉斯,240,226,女,6698823881,8,江西,光明磊落的6698823881,https://m.weibo.cn/u/6698823881?uid=6698823881&luicode=10000011&lfid=1005056698823881,124
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fiD2Cly8fyxqvezt2ij3050050q33.jpg,,未来将属于两种人：思想的人和劳动的人。实际上这两种人是一种人，因为思想也是劳动。,123,138,女,6639014846,7,其他,天使多年筠,https://m.weibo.cn/u/6639014846?uid=6639014846&luicode=10000011&lfid=1005056639014846,73
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007a3htuly8fx4c4hzuetj30500503ym.jpg,,自由只有通过友爱才得以保全。,236,272,男,6561475344,9,其他,乖乖的排球,https://m.weibo.cn/u/6561475344?uid=6561475344&luicode=10000011&lfid=1005056561475344,138
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007dfJ3Cly8fygbwcmun6j3050050glm.jpg,,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,174,173,男,6608770316,8,其他,痛苦de白开水,https://m.weibo.cn/u/6608770316?uid=6608770316&luicode=10000011&lfid=1005056608770316,103
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007iuAwSly8fv28c2ii21j3050050wej.jpg,,在泥土下面，黑暗的地方，才能发现金刚钻；在深入缜密的思维中，才能发现真理。,183,201,女,6686194134,8,贵州,竹影6686194134,https://m.weibo.cn/u/6686194134?uid=6686194134&luicode=10000011&lfid=1005056686194134,140
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007dfxrwly8fyjdtht9zaj3050050glm.jpg,,精神象乳汁一样可以养育人，智慧便是一只乳房。,134,169,男,6608725670,8,其他,年轻有为_泡面,https://m.weibo.cn/u/6608725670?uid=6608725670&luicode=10000011&lfid=1005056608725670,112
https://tvax1.sinaimg.cn/crop.0.0.699.699.180/006eb6MEgy1fpqjjgn66kj30jg0jgmzx.jpg,音乐视频自媒体,,4049,2664,女,5706313384,10,其他,格素鸣炼,https://m.weibo.cn/u/5706313384?uid=5706313384&luicode=10000011&lfid=1005055706313384,389
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/0075V0sily8fy51dp6vpzj3050050aab.jpg,,最高的圣德便是为旁人着想。,149,173,男,6500397954,9,其他,满身肌肉_电梯,https://m.weibo.cn/u/6500397954?uid=6500397954&luicode=10000011&lfid=1005056500397954,130
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007cAKHtly8fxscfhnm6yj3050050aa2.jpg,,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,212,246,男,6599005183,9,其他,追风de手套,https://m.weibo.cn/u/6599005183?uid=6599005183&luicode=10000011&lfid=1005056599005183,160
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/0076oSBuly8fwsralj1pij3050050wem.jpg,,昨晚多几分钟的准备，今天少几小时的麻烦。,281,309,男,6507517612,10,其他,莱筠娟,https://m.weibo.cn/u/6507517612?uid=6507517612&luicode=10000011&lfid=1005056507517612,152
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fUQIRly8fw2vftvw6hj30500503yl.jpg,,人的面孔常常反映他的内心世界，以为思想没有色彩，那是错误的。,239,213,男,6648123901,8,吉林,少女生有媛333,https://m.weibo.cn/u/6648123901?uid=6648123901&luicode=10000011&lfid=1005056648123901,142
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007eNGFBly8fwsqjio4o7j3050050jre.jpg,,亲善产生幸福，文明带来和谐。,291,316,女,6631640627,10,其他,我是动动拐婕,https://m.weibo.cn/u/6631640627?uid=6631640627&luicode=10000011&lfid=1005056631640627,151
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007f7jSzly8fxfw0t1jrjj3050050t8r.jpg,,最高贵的复仇是宽容。,215,242,男,6636319579,9,其他,憨厚的当思欢,https://m.weibo.cn/u/6636319579?uid=6636319579&luicode=10000011&lfid=1005056636319579,134
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/0075U8fZly8fxwo2rky87j30500500sq.jpg,,书籍是造就灵魂的工具。,161,178,男,6500189615,8,其他,用户6500189615,https://m.weibo.cn/u/6500189615?uid=6500189615&luicode=10000011&lfid=1005056500189615,104
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007fczaWly8fwz0253wy8j3050050aa9.jpg,,人的智慧掌握着三把钥匙，一把开启数字，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,265,284,男,6637570018,9,其他,低调的皮带,https://m.weibo.cn/u/6637570018?uid=6637570018&luicode=10000011&lfid=1005056637570018,144
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007bCvD6ly8fy9v961v49j3050050q2w.jpg,,积德为产业，强胜于美宅良田。,155,163,男,6584647572,8,其他,加能棒棒的芬,https://m.weibo.cn/u/6584647572?uid=6584647572&luicode=10000011&lfid=1005056584647572,104
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007ckGFTly8fxaiyzv9hij3050050dfq.jpg,,哪里有思想，哪里就有威力。,276,260,女,6595176461,9,其他,流浪的行跟晓1980,https://m.weibo.cn/u/6595176461?uid=6595176461&luicode=10000011&lfid=1005056595176461,144
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007eQ1g0ly8fy564em1xnj3050050dfu.jpg,,道德是真理之花。,146,149,女,6632196420,8,其他,三条的女孩倩,https://m.weibo.cn/u/6632196420?uid=6632196420&luicode=10000011&lfid=1005056632196420,92
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007cHP3qly8fx2ons3bnwj3050050q35.jpg,,积金遗于子孙，子孙未必能守；积书于子孙，子孙未必能读。不如积阴德于冥冥之中，此乃万世传家之宝训也。,218,253,男,6600690216,10,其他,小眼睛_打火机,https://m.weibo.cn/u/6600690216?uid=6600690216&luicode=10000011&lfid=1005056600690216,177
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007fpqhZly8fx3z74pm5hj3050050t8s.jpg,,干精神工作的人而让自己守全从思想掉入梦想，必遭不幸！他自以为进得去便出随时出得来，并认为这两者之间没有什么区别，他想错了！,268,287,男,6640634123,9,其他,暗黑向想与璧52,https://m.weibo.cn/u/6640634123?uid=6640634123&luicode=10000011&lfid=1005056640634123,133
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007cQLuYly8fufno8eip7j30500503yj.jpg,,理想是力量的泉源智慧的摇篮冲锋的战旗斩棘的利剑。,168,187,女,6602821500,8,四川,给他老窝玲,https://m.weibo.cn/u/6602821500?uid=6602821500&luicode=10000011&lfid=1005056602821500,105
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007fQNOxly8fuf4de7rooj30500500si.jpg,,每一发奋努力的背后，必有加倍的赏赐。,229,307,男,6647159409,10,贵州,飞平日记凝,https://m.weibo.cn/u/6647159409?uid=6647159409&luicode=10000011&lfid=1005056647159409,166
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007cYfvxly8fw5hxopsopj30500503yj.jpg,,一个有信念者所开发出的力量，大于个只有兴趣者。,227,198,男,6604605151,9,其他,采蘑菇的点好艺,https://m.weibo.cn/u/6604605151?uid=6604605151&luicode=10000011&lfid=1005056604605151,110
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007iudwoly8fxhsccqqmkj3050050q2z.jpg,,正如树枝和树干连接在一起那样，脱离树干的树枝很快就会枯死。－－奥涅格,215,247,男,6686105692,8,甘肃,数字万岁莉,https://m.weibo.cn/u/6686105692?uid=6686105692&luicode=10000011&lfid=1005056686105692,131
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007czjOAly8fyo6tlffaqj3050050q2t.jpg,,我不应把我的作品全归功于自己的智慧，还应归功于我以外向我提供素材的成千成万的事情和人物。－－歌德,149,158,男,6598663508,8,其他,用户6598663508,https://m.weibo.cn/u/6598663508?uid=6598663508&luicode=10000011&lfid=1005056598663508,109
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007eQ1fVly8fy51vxsa1xj305005074d.jpg,,谨慎是智慧的长子。（名人名言 www.shszc.com）,132,162,男,6632196415,8,其他,想分的幸福时光韵,https://m.weibo.cn/u/6632196415?uid=6632196415&luicode=10000011&lfid=1005056632196415,97
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007hGtHvly8fyahnmh8j2j3050050mx8.jpg,,用爱生活，你会使自己幸福！防辐射眼镜有用吗用爱工作，你会使很多人幸福！,185,193,男,6674251485,8,青海,被爱的人棵淑,https://m.weibo.cn/u/6674251485?uid=6674251485&luicode=10000011&lfid=1005056674251485,97
https://tvax3.sinaimg.cn/default/images/default_avatar_female_180.gif,,,96,98,女,6546470286,6,其他,爱德华曲分怡,https://m.weibo.cn/u/6546470286?uid=6546470286&luicode=10000011&lfid=1005056546470286,55
https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,,,126,134,男,6652328795,6,河南,blue词本柔537,https://m.weibo.cn/u/6652328795?uid=6652328795&luicode=10000011&lfid=1005056652328795,63
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007bdO1rly8fy9sqs68w0j305005074b.jpg,,有志者自有千方百计，无志者只感千难万难。,151,176,男,6578760073,8,其他,二次元地之莺,https://m.weibo.cn/u/6578760073?uid=6578760073&luicode=10000011&lfid=1005056578760073,105
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/0076nVqNly8fxpd9dct85j30500500sr.jpg,,所谓活着的人，就是不断挑战的人，不断攀登命运峻峰的人。,176,193,男,6507290153,8,其他,高兴de竹笋,https://m.weibo.cn/u/6507290153?uid=6507290153&luicode=10000011&lfid=1005056507290153,113
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007eLvPply8fxo6ijyvtcj3050050t8s.jpg,,现实生活中，人人都有梦想，都渴望成功，都想找到一条成功的捷径。其实，捷径就在你的身边，那就是勤于积累，脚踏实地，积极肯干。,153,202,男,6631122295,8,其他,爱德华以学彩,https://m.weibo.cn/u/6631122295?uid=6631122295&luicode=10000011&lfid=1005056631122295,116
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007eVz1Ply8fvm0wtu5fxj30500503yj.jpg,,自由只有通过友爱才得以保全。,192,222,女,6633517877,9,其他,分大要加油梅,https://m.weibo.cn/u/6633517877?uid=6633517877&luicode=10000011&lfid=1005056633517877,143
https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,,,107,116,男,6639585715,7,其他,好人有好萌聪518,https://m.weibo.cn/u/6639585715?uid=6639585715&luicode=10000011&lfid=1005056639585715,59
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007eTsyYly8fuehko93aaj3050050dg0.jpg,,,84,96,女,6633016368,6,其他,美女爸在冰,https://m.weibo.cn/u/6633016368?uid=6633016368&luicode=10000011&lfid=1005056633016368,50
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007eGNdSly8fwwz83xt9mj30500500sv.jpg,,天行健，君子以自强不息。,250,348,女,6629997520,10,其他,体贴的角六毓,https://m.weibo.cn/u/6629997520?uid=6629997520&luicode=10000011&lfid=1005056629997520,190
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007bBBfFly8fx6qn04dnij3050050t8p.jpg,,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,221,275,男,6584430855,9,其他,鄙人飞我凡,https://m.weibo.cn/u/6584430855?uid=6584430855&luicode=10000011&lfid=1005056584430855,142
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007fTwrLly8fxx0obpgmbj30500500so.jpg,,如果心胸不似海，又怎能有海一样的事业。,199,206,男,6647807633,8,湖南,走年不放弃枝,https://m.weibo.cn/u/6647807633?uid=6647807633&luicode=10000011&lfid=1005056647807633,104
https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,,,131,136,男,6690735775,6,山西,计进神探咏699,https://m.weibo.cn/u/6690735775?uid=6690735775&luicode=10000011&lfid=1005056690735775,62
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007eROCwly8fy54mbjqg1j305005074b.jpg,,能付出爱心就是福，能消除烦恼就是慧。,144,164,女,6632624500,8,其他,最棒的校课欣,https://m.weibo.cn/u/6632624500?uid=6632624500&luicode=10000011&lfid=1005056632624500,97
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007eLbwfly8fyhang1uwvj3050050q2x.jpg,,沉思就是劳动，思考就是行动。,126,146,女,6631044227,8,其他,飞读的微博青,https://m.weibo.cn/u/6631044227?uid=6631044227&luicode=10000011&lfid=1005056631044227,90
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/00791gBnly8fxu1m8cmj3j3050050aa4.jpg,,自由只有通过友爱才得以保全。,150,183,女,6546218997,8,其他,有他小童鞋莲,https://m.weibo.cn/u/6546218997?uid=6546218997&luicode=10000011&lfid=1005056546218997,112
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007689yfly8fyzs6txyxhj3050050glu.jpg,,未来将属于两种人：思想的人和劳动的人。实际上这两种人是一种人，因为思想也是劳动。,94,106,男,6503531183,7,其他,才巧6503531183,https://m.weibo.cn/u/6503531183?uid=6503531183&luicode=10000011&lfid=1005056503531183,66
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007a3bNgly8fvq758wpa3j3050050aa6.jpg,,人们不能没有面包而生活；人们也不能没有祖国而生活。,186,222,男,6561453506,8,其他,加上的世界嘉,https://m.weibo.cn/u/6561453506?uid=6561453506&luicode=10000011&lfid=1005056561453506,141
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007bCuwSly8fy9rix3ee9j3050050dg0.jpg,,用爱生活，你会使自己幸福！防辐射眼镜有用吗用爱工作，你会使很多人幸福！,152,166,女,6584643342,8,其他,哆哆和国美的麻麻琦,https://m.weibo.cn/u/6584643342?uid=6584643342&luicode=10000011&lfid=1005056584643342,106
https://tvax2.sinaimg.cn/crop.0.0.180.180.180/007fj8Zsly8fxcrayutopj3050050dfx.jpg,,再长的路，一步步也能走完，再短的路，不迈开双脚也无法到达。,225,260,男,6639137658,9,其他,吃果cs神佳,https://m.weibo.cn/u/6639137658?uid=6639137658&luicode=10000011&lfid=1005056639137658,149
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007fnrOzly8fx3b8yhfusj3050050jrj.jpg,,没有人富有得可以不要别人的帮助，也没有人穷得不能在某方面给他人帮助。,319,277,女,6640163331,9,其他,狮子座的水人晓,https://m.weibo.cn/u/6640163331?uid=6640163331&luicode=10000011&lfid=1005056640163331,129
https://tvax3.sinaimg.cn/crop.0.0.180.180.180/007fUlmwly8fxaxsqk0ffj3050050t8q.jpg,,丧失人格的诗人比没有诗才而硬要写诗的人更可鄙，更低劣，更有罪。,201,245,女,6648003352,9,上海,你二帅哥爱,https://m.weibo.cn/u/6648003352?uid=6648003352&luicode=10000011&lfid=1005056648003352,143
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007f7Naily8fvule1pnb5j3050050glj.jpg,,无论大事还是小事，只要自己是认为办得好的，就坚定地去办，这就是性格。--歌德,192,212,男,6636432154,9,其他,海牛叶,https://m.weibo.cn/u/6636432154?uid=6636432154&luicode=10000011&lfid=1005056636432154,130
https://tvax1.sinaimg.cn/crop.0.0.180.180.180/007cCITKly8fww5mo2murj3050050glm.jpg,,坚持真理的人是伟大的。,237,276,男,6599474912,10,其他,暴走的大海6599474912,https://m.weibo.cn/u/6599474912?uid=6599474912&luicode=10000011&lfid=1005056599474912,164
https://tvax3.sinaimg.cn/crop.0.0.179.179.180/007vZInggy1fyhuoukmy1j3050050glj.jpg,,,136,1751,女,6885704826,4,新疆,拜你所赐丶thesys,https://m.weibo.cn/u/6885704826?uid=6885704826&luicode=10000011&lfid=1005056885704826,1
https://tvax4.sinaimg.cn/crop.0.0.180.180.180/007fTZ3Cly8fxfmqnaak2j3050050q2w.jpg,,如果心胸不似海，又怎能有海一样的事业。,219,258,男,6647917612,8,江苏,每们公主秋,https://m.weibo.cn/u/6647917612?uid=6647917612&luicode=10000011&lfid=1005056647917612,121
